"","EntryID.uniprot","Symbol","Synonym","Reviewed","EntryName","ProteinName","Keywords","Location","AntibodyName"
"10868","P70208","Plxna3",NA,"reviewed","PLXA3_MOUSE","Plexin-A3","3D-structure;Alternative splicing;Cell membrane;Coiled coil;Disulfide bond;Glycoprotein;Membrane;Phosphoprotein;Receptor;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein.",NA
"10869","Q80UG2","Plxna4","Kiaa1550","reviewed","PLXA4_MOUSE","Plexin-A4","3D-structure;Acetylation;Cell membrane;Disulfide bond;Glycoprotein;Membrane;Receptor;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.",NA
"10870","Q8CJH3","Plxnb1","Kiaa0407","reviewed","PLXB1_MOUSE","Plexin-B1","3D-structure;Cell membrane;Coiled coil;Disulfide bond;Glycoprotein;Membrane;Phosphoprotein;Receptor;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:O43157}; Single-pass type I membrane protein {ECO:0000255}.",NA
"10871","B2RXS4","Plxnb2",NA,"reviewed","PLXB2_MOUSE","Plexin-B2","3D-structure;Cell membrane;Developmental protein;Disulfide bond;Glycoprotein;Membrane;Phosphoprotein;Receptor;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:21966369}; Single-pass type I membrane protein {ECO:0000255}.",NA
"10872","Q9QY40","Plxnb3","Kiaa1206 Plxn6","reviewed","PLXB3_MOUSE","Plexin-B3 (Plexin-6)","Cell membrane;Disulfide bond;Glycoprotein;Membrane;Neurogenesis;Receptor;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Note=Colocalizes with RIT2/RIN at the plasma membrane. {ECO:0000250}.",NA
"10873","Q9QZC2","Plxnc1","Vespr","reviewed","PLXC1_MOUSE","Plexin-C1 (Virus-encoded semaphorin protein receptor) (CD antigen CD232)","Disulfide bond;Glycoprotein;Membrane;Phosphoprotein;Receptor;Reference proteome;Signal;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.",NA
"10874","Q3UH93","Plxnd1",NA,"reviewed","PLXD1_MOUSE","Plexin-D1","3D-structure;Angiogenesis;Cell membrane;Cell projection;Developmental protein;Disulfide bond;Glycoprotein;Membrane;Receptor;Reference proteome;Repeat;Signal;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:17318185, ECO:0000269|PubMed:19027330}; Single-pass membrane protein {ECO:0000269|PubMed:17318185, ECO:0000269|PubMed:19027330}. Cell projection, lamellipodium membrane {ECO:0000250|UniProtKB:Q9Y4D7}.",NA
"10875","Q8C165","Pm20d1",NA,"reviewed","P20D1_MOUSE","N-fatty-acyl-amino acid synthase/hydrolase PM20D1 (EC 3.5.1.114) (EC 3.5.1.14) (Peptidase M20 domain-containing protein 1) (PM20D1)","Glycoprotein;Hydrolase;Lipid metabolism;Lyase;Metal-binding;Protease;Reference proteome;Secreted;Signal;Zinc","SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:27374330, ECO:0000269|PubMed:32271712, ECO:0000269|PubMed:32402239}.",NA
"10876","A3KG59","Pm20d2","Acy1l2 Gm424","reviewed","P20D2_MOUSE","Xaa-Arg dipeptidase (EC 3.4.13.4)","Alternative splicing;Carboxypeptidase;Hydrolase;Protease;Reference proteome",NA,NA
"10877","Q9JM54","Pmaip1","Noxa","reviewed","APR_MOUSE","Phorbol-12-myristate-13-acetate-induced protein 1 (Protein Noxa)","3D-structure;Apoptosis;Mitochondrion;Reference proteome;Repeat","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:10807576}.",NA
"10878","P56942","Pmch","Mch","reviewed","MCH_MOUSE","Pro-MCH [Cleaved into: Neuropeptide-glycine-glutamic acid (NGE) (Neuropeptide G-E); Neuropeptide-glutamic acid-isoleucine (NEI) (Neuropeptide E-I); Melanin-concentrating hormone (MCH)]","Amidation;Cleavage on pair of basic residues;Disulfide bond;Hormone;Neuropeptide;Reference proteome;Secreted;Signal","SUBCELLULAR LOCATION: Secreted {ECO:0000250}.",NA
"10879","Q60696","Pmel","D10H12S53E Pmel17 Si Silv","reviewed","PMEL_MOUSE","Melanocyte protein PMEL (Melanocyte protein Pmel 17) (Premelanosome protein) (Silver locus protein) [Cleaved into: M-alpha; M-beta]","Cleavage on pair of basic residues;Disease variant;Disulfide bond;Endoplasmic reticulum;Endosome;Glycoprotein;Golgi apparatus;Melanin biosynthesis;Membrane;Reference proteome;Repeat;Secreted;Sialic acid;Signal;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:P40967}; Single-pass type I membrane protein {ECO:0000255}. Golgi apparatus, cis-Golgi network membrane {ECO:0000250|UniProtKB:P40967}; Single-pass type I membrane protein {ECO:0000255}. Endosome, multivesicular body {ECO:0000250|UniProtKB:P40967}. Melanosome {ECO:0000250|UniProtKB:P40967}. Extracellular vesicle {ECO:0000250|UniProtKB:P40967}. Secreted {ECO:0000250|UniProtKB:P40967}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV. Localizes predominantly to intralumenal vesicles (ILVs) within multivesicular bodies. Associates with ILVs found within the lumen of premelanosomes and melanosomes and particularly in compartments that serve as precursors to the striated stage II premelanosomes. Sorted to stage I melanosomes following its processing in the ER and cis-Golgi. Transiently expressed at the cell surface before targeting to early melanosomes. Colocalizes with BACE2 in stage I and II melanosomes. Colocalizes with CD63 at exosomes and in intraluminal vesicles within multivesicular endosomes. {ECO:0000250|UniProtKB:P40967}.",NA
"10880","Q9D7R2","Pmepa1","N4wbp4 Tmepai","reviewed","PMEPA_MOUSE","Protein TMEPAI (NEDD4 WW domain-binding protein 4) (Prostate transmembrane protein androgen induced 1) (Transmembrane prostate androgen-induced protein)","Endosome;Golgi apparatus;Membrane;Reference proteome;Repeat;Signal transduction inhibitor;Transmembrane;Transmembrane helix;Ubl conjugation pathway","SUBCELLULAR LOCATION: Early endosome membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.",NA
"10881","Q9CPV5","Pmf1",NA,"reviewed","PMF1_MOUSE","Polyamine-modulated factor 1 (PMF-1)","Activator;Alternative splicing;Cell cycle;Cell division;Centromere;Chromosome;Chromosome partition;Coiled coil;Kinetochore;Mitosis;Nucleus;Reference proteome;Transcription;Transcription regulation","SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Chromosome, centromere, kinetochore {ECO:0000250}. Note=Associated with the kinetochore. {ECO:0000250}.",NA
"10882","Q9WVQ0","Pmfbp1","Stap","reviewed","PMFBP_MOUSE","Polyamine-modulated factor 1-binding protein 1 (PMF-1-binding protein) (Sperm tail-associated protein)","Cell projection;Cilium;Coiled coil;Flagellum;Reference proteome","SUBCELLULAR LOCATION: Cell projection, cilium, flagellum {ECO:0000269|PubMed:11468771, ECO:0000269|PubMed:30032984, ECO:0000269|PubMed:30298696}. Note=Localized at the sperm head-tail connecting piece (PubMed:30032984, PubMed:30298696). During spermatogenesis, it is first observed in the cytoplasm of round spermatids, it later appears in the implantation fossa region of the sperm nucleus during sperm head elongation and differentiation, and finally it localizes to the head-tail connecting piece (PubMed:30032984). {ECO:0000269|PubMed:30032984, ECO:0000269|PubMed:30298696}.",NA
"10883","Q8CES1","Pmis2",NA,"reviewed","PMIS2_MOUSE","Transmembrane protein PMIS2 (Protein missing in infertile spermatozoa 2)","Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}.",NA
"10884","Q60953","Pml",NA,"reviewed","PML_MOUSE","Protein PML","Acetylation;Activator;Alternative splicing;Antiviral defense;Apoptosis;Biological rhythms;Coiled coil;Cytoplasm;DNA-binding;Endoplasmic reticulum;Endosome;Host-virus interaction;Immunity;Innate immunity;Isopeptide bond;Membrane;Metal-binding;Nucleus;Phosphoprotein;Reference proteome;Repeat;Transcription;Transcription regulation;Tumor suppressor;Ubl conjugation;Zinc;Zinc-finger","SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Nucleus, nucleoplasm. Cytoplasm. Nucleus, PML body. Nucleus, nucleolus {ECO:0000250}. Endoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side. Early endosome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=Detected in the nucleolus after DNA damage. Acetylation at Lys-497 is essential for its nuclear localization. Within the nucleus, most of PML is expressed in the diffuse nuclear fraction of the nucleoplasm and only a small fraction is found in the matrix-associated nuclear bodies (PML-NBs). The transfer of PML from the nucleoplasm to PML-NBs depends on its phosphorylation and sumoylation. The B1 box and the RING finger are also required for the localization in PML-NBs. Also found in specific membrane structures termed mitochondria-associated membranes (MAMs) which connect the endoplasmic reticulum (ER) and the mitochondria (By similarity). {ECO:0000250}.",NA
"10885","O35621","Pmm1",NA,"reviewed","PMM1_MOUSE","Phosphomannomutase 1 (PMM 1) (EC 5.4.2.8)","Acetylation;Cytoplasm;Isomerase;Magnesium;Metal-binding;Phosphoprotein;Reference proteome","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16847318}.",NA
"10886","Q9Z2M7","Pmm2",NA,"reviewed","PMM2_MOUSE","Phosphomannomutase 2 (PMM 2) (EC 5.4.2.8)","Acetylation;Cytoplasm;Isomerase;Magnesium;Metal-binding;Reference proteome","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.",NA
"10887","P24526","Pmp2",NA,"reviewed","MYP2_MOUSE","Myelin P2 protein","Acetylation;Cytoplasm;Lipid-binding;Reference proteome;Transport","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.",NA
"10888","P16646","Pmp22","Gas-3 Gas3 Pmp-22","reviewed","PMP22_MOUSE","Peripheral myelin protein 22 (PMP-22) (Growth arrest-specific protein 3) (GAS-3)","Cell cycle;Cell membrane;Disease variant;Glycoprotein;Growth arrest;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Ubl conjugation","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q01453}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q01453}.",NA
"10889","Q9DC61","Pmpca","Inpp5e","reviewed","MPPA_MOUSE","Mitochondrial-processing peptidase subunit alpha (Alpha-MPP) (Inactive zinc metalloprotease alpha) (P-55)","Acetylation;Direct protein sequencing;Membrane;Mitochondrion;Mitochondrion inner membrane;Reference proteome;Transit peptide","SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:P20069}. Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q10713}.",NA
"10890","Q9CXT8","Pmpcb",NA,"reviewed","MPPB_MOUSE","Mitochondrial-processing peptidase subunit beta (EC 3.4.24.64) (Beta-MPP) (P-52)","Hydrolase;Metal-binding;Metalloprotease;Mitochondrion;Protease;Reference proteome;Transit peptide;Zinc","SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:O75439}.",NA
"10891","P54279","Pms2",NA,"reviewed","PMS2_MOUSE","Mismatch repair endonuclease PMS2 (EC 3.1.-.-) (DNA mismatch repair protein PMS2) (PMS1 protein homolog 2)","ATP-binding;DNA damage;DNA repair;Endonuclease;Hydrolase;Nuclease;Nucleotide-binding;Nucleus;Reference proteome;Tumor suppressor","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P54278}.",NA
"10892","Q9D1G2","Pmvk",NA,"reviewed","PMVK_MOUSE","Phosphomevalonate kinase (PMKase) (EC 2.7.4.2)","Alternative splicing;ATP-binding;Cholesterol biosynthesis;Cholesterol metabolism;Cytoplasm;Kinase;Lipid biosynthesis;Lipid metabolism;Nucleotide-binding;Reference proteome;Steroid biosynthesis;Steroid metabolism;Sterol biosynthesis;Sterol metabolism;Transferase","SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q15126}.",NA
"10893","Q9QYK9","Pnck",NA,"reviewed","KCC1B_MOUSE","Calcium/calmodulin-dependent protein kinase type 1B (EC 2.7.11.17) (CaM kinase I beta) (CaM kinase IB) (CaM-KI beta) (CaMKI-beta) (Pregnancy up-regulated non-ubiquitously-expressed CaM kinase homolog)","ATP-binding;Calcium;Calmodulin-binding;Cytoplasm;Kinase;Nucleotide-binding;Nucleus;Phosphoprotein;Reference proteome;Serine/threonine-protein kinase;Transferase","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10537072}. Nucleus {ECO:0000269|PubMed:10537072}.",NA
"10894","A2AJT4","Pnisr","Sfrs18 Srrp130","reviewed","PNISR_MOUSE","Arginine/serine-rich protein PNISR (Serine/arginine-rich-splicing regulatory protein 130) (SRrp130) (Splicing factor, arginine/serine-rich 130) (Splicing factor, arginine/serine-rich 18)","Coiled coil;Isopeptide bond;Nucleus;Phosphoprotein;Reference proteome;Ubl conjugation","SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000250}.",NA
"10895","Q69ZP3","Pnkd","Brp17 Kiaa1184 Mr1 Tahccp2","reviewed","PNKD_MOUSE","Probable hydrolase PNKD (EC 3.-.-.-) (Myofibrillogenesis regulator 1) (MR-1) (Paroxysmal nonkinesiogenic dyskinesia protein)","Alternative splicing;Cytoplasm;Hydrolase;Membrane;Metal-binding;Mitochondrion;Nucleus;Phosphoprotein;Reference proteome;Zinc","SUBCELLULAR LOCATION: [Isoform 1]: Membrane; Peripheral membrane protein.; SUBCELLULAR LOCATION: [Isoform 2]: Cytoplasm. Nucleus.; SUBCELLULAR LOCATION: [Isoform 4]: Mitochondrion {ECO:0000250}.",NA
"10896","Q9JLV6","Pnkp",NA,"reviewed","PNKP_MOUSE","Bifunctional polynucleotide phosphatase/kinase (DNA 5'-kinase/3'-phosphatase) (Polynucleotide kinase-3'-phosphatase) [Includes: Polynucleotide 3'-phosphatase (EC 3.1.3.32) (2'(3')-polynucleotidase); Polynucleotide 5'-hydroxyl-kinase (EC 2.7.1.78)]","3D-structure;Acetylation;Alternative splicing;ATP-binding;DNA damage;DNA repair;Hydrolase;Kinase;Multifunctional enzyme;Nucleotide-binding;Nucleus;Phosphoprotein;Reference proteome;Transferase","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q96T60}.",NA
"10897","B2RXZ1","Pnldc1",NA,"reviewed","PNDC1_MOUSE","Poly(A)-specific ribonuclease PNLDC1 (EC 3.1.13.4) (PARN-like domain-containing protein 1) (Poly(A)-specific ribonuclease domain-containing protein 1)","Endoplasmic reticulum;Exonuclease;Hydrolase;Magnesium;Membrane;Metal-binding;Nonsense-mediated mRNA decay;Nuclease;Reference proteome;RNA-binding;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:27515512}; Single-pass membrane protein {ECO:0000250|UniProtKB:Q8NA58}. Note=Localizes mainly in the endoplasmic reticulum. {ECO:0000269|PubMed:27515512}.",NA
"10898","Q6P8U6","Pnlip",NA,"reviewed","LIPP_MOUSE","Pancreatic triacylglycerol lipase (PL) (PTL) (Pancreatic lipase) (EC 3.1.1.3)","Calcium;Disulfide bond;Hydrolase;Lipid degradation;Lipid metabolism;Metal-binding;Reference proteome;Secreted;Signal","SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P16233}.",NA
"10899","Q5BKQ4","Pnliprp1",NA,"reviewed","LIPR1_MOUSE","Inactive pancreatic lipase-related protein 1 (PL-RP1)","Calcium;Disulfide bond;Metal-binding;Reference proteome;Secreted;Signal","SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:10235541}. Note=Secreted in acinar cells.",NA
"10900","P17892","Pnliprp2","Plrp2","reviewed","LIPR2_MOUSE","Pancreatic lipase-related protein 2 (PL-RP2) (Cytotoxic T lymphocyte lipase) (Galactolipase) (EC 3.1.1.26) (Triacylglycerol lipase) (EC 3.1.1.3)","Calcium;Cell projection;Cytoplasmic vesicle;Disulfide bond;Glycoprotein;Hydrolase;Lipid degradation;Lipid metabolism;Membrane;Metal-binding;Reference proteome;Secreted;Signal","SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P54317}. Zymogen granule membrane {ECO:0000250|UniProtKB:P54318}; Peripheral membrane protein {ECO:0000250|UniProtKB:P54318}. Cell projection, neuron projection {ECO:0000250|UniProtKB:P54318}. Note=Localizes to neurite tips in neuronal cells. {ECO:0000250|UniProtKB:P54318}.",NA
"10901","Q8C1C8","Pnma1","Ma1","reviewed","PNMA1_MOUSE","Paraneoplastic antigen Ma1 homolog","Nucleus;Reference proteome","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.",NA
"10902","Q8BHK0","Pnma2",NA,"reviewed","PNMA2_MOUSE","Paraneoplastic antigen Ma2 homolog","Acetylation;Nucleus;Reference proteome","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.",NA
"10903","Q8JZW8","Pnma3",NA,"reviewed","PNMA3_MOUSE","Paraneoplastic antigen Ma3 homolog","Metal-binding;Nucleus;Reference proteome;Zinc;Zinc-finger","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.",NA
"10904","Q5DTT8","Pnma5","Kiaa1934","reviewed","PNMA5_MOUSE","Paraneoplastic antigen-like protein 5","Reference proteome",NA,NA
"10905","Q80VM8","Pnma8a","Pnmal1","reviewed","PNM8A_MOUSE","Paraneoplastic antigen-like protein 8A (PNMA-like protein 1)","Reference proteome",NA,NA
"10906","P40935","Pnmt",NA,"reviewed","PNMT_MOUSE","Phenylethanolamine N-methyltransferase (PNMTase) (EC 2.1.1.28) (Noradrenaline N-methyltransferase)","Catecholamine biosynthesis;Methyltransferase;Reference proteome;Repeat;S-adenosyl-L-methionine;Transferase",NA,NA
"10907","O35691","Pnn",NA,"reviewed","PININ_MOUSE","Pinin","Acetylation;Activator;Cell junction;Coiled coil;DNA-binding;Isopeptide bond;Methylation;mRNA processing;mRNA splicing;Nucleus;Phosphoprotein;Reference proteome;Spliceosome;Transcription;Transcription regulation;Ubl conjugation","SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000250}. Cell junction, desmosome {ECO:0000250}. Note=Cell-cell contact area, predominantly desmosome of intercellular adherens junction. Not a nucleocytoplasmic shuttling protein (By similarity). {ECO:0000250}.",NA
"10908","Q9CPS7","Pno1",NA,"reviewed","PNO1_MOUSE","RNA-binding protein PNO1","Nucleus;Reference proteome;RNA-binding","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250|UniProtKB:Q9NRX1}.",NA
"10909","Q64387","Pnoc","Npnc1","reviewed","PNOC_MOUSE","Prepronociceptin (N23K/N27K) [Cleaved into: Nocistatin; Nociceptin (Orphanin FQ) (PPNOC); Orphanin FQ2]","Alternative splicing;Cleavage on pair of basic residues;Disulfide bond;Neuropeptide;Neurotransmitter;Opioid peptide;Reference proteome;Repeat;Secreted;Signal","SUBCELLULAR LOCATION: Secreted.",NA
"10910","P23492","Pnp","Np Pnp1","reviewed","PNPH_MOUSE","Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase)","Acetylation;Cytoplasm;Direct protein sequencing;Glycosyltransferase;Purine salvage;Reference proteome;Transferase","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P00491}.",NA
"10911","Q3V1D5","Pnpla1",NA,"reviewed","PLPL1_MOUSE","Omega-hydroxyceramide transacylase (EC 2.3.1.296) (Patatin-like phospholipase domain-containing protein 1)","Cytoplasm;Lipid biosynthesis;Lipid metabolism;Reference proteome;Transferase","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q8N8W4}.",NA
"10912","Q8BJ56","Pnpla2","Atgl","reviewed","PLPL2_MOUSE","Patatin-like phospholipase domain-containing protein 2 (EC 3.1.1.3) (Adipose triglyceride lipase) (Calcium-independent phospholipase A2-zeta) (iPLA2-zeta) (EC 3.1.1.4) (Desnutrin)","Alternative splicing;Cell membrane;Cytoplasm;Glycoprotein;Hydrolase;Isopeptide bond;Lipid degradation;Lipid droplet;Lipid metabolism;Membrane;Phosphoprotein;Reference proteome;Signal-anchor;Transmembrane;Transmembrane helix;Ubl conjugation","SUBCELLULAR LOCATION: Lipid droplet {ECO:0000269|PubMed:15550674, ECO:0000269|PubMed:16705060}. Cell membrane {ECO:0000250|UniProtKB:Q96AD5}; Multi-pass membrane protein {ECO:0000255}. Cytoplasm {ECO:0000269|PubMed:15337759}.",NA
